Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,Wavefronts,VALUInsts,SALUInsts,SFetchInsts,FlatVMemInsts,LDSInsts,FlatLDSInsts,GDSInsts,VALUUtilization,FetchSize,WriteSize,L2CacheHit,VWriteInsts,GPUBusy,VALUBusy,SALUBusy,MemUnitStalled,WriteUnitStalled,LDSBankConflict,MemUnitBusy
66,"void rocprim::detail::block_reduce_kernel<true, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, int*, int*, int, thrust::plus<int> >(int*, unsigned long, int*, int, thrust::plus<int>) [clone .kd]",4,1,69,634667,634667,256,256,512,0,36,4,16,64,0x0,0x7ffef86bef80,4.0000000000,150.0000000000,50.7500000000,3.2500000000,0.5000000000,23.1729652096,0.0000000000,0.0000000000,94.9397886852,447511.3750000000,0.0000000000,27.4285714286,0.0000000000,100.0000000000,0.0560126239,0.0195743041,11.9345620728,0.0905580126,0.5165292623,30.4536256876
67,"void thrust::hip_rocprim::__parallel_for::kernel<256u, thrust::hip_rocprim::__uninitialized_fill::functor<thrust::device_ptr<int>, int>, unsigned long, 1u>(thrust::hip_rocprim::__uninitialized_fill::functor<thrust::device_ptr<int>, int>, unsigned long, unsigned long) [clone .kd]",4,0,52,634667,634667,256,256,0,0,4,4,16,64,0x0,0x7ffef86beb40,4.0000000000,11.2500000000,16.0000000000,2.2500000000,0.2500000000,2.5004466185,0.0000000000,0.0000000000,76.5276497421,223194.6250000000,0.0000000000,40.9090909091,0.0000000000,100.0000000000,0.0292625829,0.0099005072,0.8249888061,0.0000000000,0.0000000000,51.2080738389
68,"void gunrock::operators::advance::block_mapped::block_mapped_kernel<256u, 1u, (gunrock::operators::advance_io_type_t)1, (gunrock::operators::advance_io_type_t)1, gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, int, int, gunrock::bfs::enactor_t<gunrock::bfs::problem_t<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::param_t<int>, gunrock::bfs::result_t<int> > >::loop(gunrock::gcuda::multi_context_t&)::{lambda(int const&, int const&, int const&, float const&)#1}>(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::enactor_t<gunrock::bfs::problem_t<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::param_t<int>, gunrock::bfs::result_t<int> > >::loop(gunrock::gcuda::multi_context_t&)::{lambda(int const&, int const&, int const&, float const&)#1}, int*, int*, unsigned long, int*) [clone .kd]",4,1,71,634667,634667,44879616,256,4608,0,16,0,32,64,0x0,0x7ffef86bf0c0,701244.0000000000,189.6552597954,51.7329688382,3.3376784686,4.7405553559,4.2500000000,0.0000000000,0.0000000000,94.0269183168,44.2812500000,0.0000000000,0.0000000000,0.0000000000,100.0000000000,0.0043207743,0.0061451012,0.0097580016,0.0000000000,0.0000000000,0.4453197076
69,"void rocprim::detail::block_reduce_kernel<false, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, thrust::hip_rocprim::transform_input_iterator_t<int, thrust::counting_iterator<unsigned long, thrust::use_default, thrust::use_default, thrust::use_default>, gunrock::operators::advance::compute_output_length<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0> >(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >&, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0>&, gunrock::gcuda::standard_context_t&, bool)::{lambda(unsigned long const&)#1}>, int*, int, thrust::plus<int> >(thrust::hip_rocprim::transform_input_iterator_t<int, thrust::counting_iterator<unsigned long, thrust::use_default, thrust::use_default, thrust::use_default>, gunrock::operators::advance::compute_output_length<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0> >(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >&, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0>&, gunrock::gcuda::standard_context_t&, bool)::{lambda(unsigned long const&)#1}>, unsigned long, int*, int, thrust::plus<int>) [clone .kd]",4,1,73,634667,634667,2790144,256,512,0,36,4,32,64,0x0,0x7ffef86befc0,43596.0000000000,125.1066152858,42.2532113038,4.2500000000,21.2234379301,7.7500000000,0.0000000000,0.0000000000,95.5390625000,0.8750000000,216821.7812500000,72.3597122750,1.5315043989,100.0000000000,39.7340226851,10.5136944317,0.0709428709,0.0000000000,0.0000000000,0.0508646999
70,"void rocprim::detail::block_reduce_kernel<false, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, int*, int*, int, thrust::plus<int> >(int*, unsigned long, int*, int, thrust::plus<int>) [clone .kd]",4,1,74,634667,634667,768,256,512,0,36,4,16,64,0x0,0x7ffef86bef40,12.0000000000,82.0000000000,27.0833333333,3.2500000000,14.5000000000,0.2500000000,0.0000000000,0.0000000000,35.8333333333,0.8125000000,39.0312500000,14.6381805372,0.0000000000,100.0000000000,16.5275521944,5.4873753648,0.8457605454,0.0000000000,0.0000000000,0.0447379634
71,"void rocprim::detail::block_reduce_kernel<true, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, int*, int*, int, thrust::plus<int> >(int*, unsigned long, int*, int, thrust::plus<int>) [clone .kd]",4,1,75,634667,634667,256,256,512,0,36,4,16,64,0x0,0x7ffef86bef80,4.0000000000,150.0000000000,50.7500000000,3.2500000000,0.5000000000,17.8448043005,0.0000000000,0.0000000000,94.0714595591,513482.9375000000,0.2500000000,22.0000000000,0.0000000000,100.0000000000,0.0604437118,0.0202936016,10.3728529863,0.0819882659,0.5055403810,27.4782808545
72,"void thrust::hip_rocprim::__parallel_for::kernel<256u, thrust::hip_rocprim::__uninitialized_fill::functor<thrust::device_ptr<int>, int>, unsigned long, 1u>(thrust::hip_rocprim::__uninitialized_fill::functor<thrust::device_ptr<int>, int>, unsigned long, unsigned long) [clone .kd]",4,0,54,634667,634667,256,256,0,0,4,4,16,64,0x0,0x7ffef86beb40,4.0000000000,11.2500000000,16.0000000000,2.2500000000,0.2500000000,2.5004440497,0.0000000000,0.0000000000,77.7776969247,221263.0000000000,0.0000000000,35.0000000000,0.0000000000,100.0000000000,0.0290119965,0.0098157255,0.8828027341,0.0000000000,0.0000000000,49.8448097024
73,"void gunrock::operators::advance::block_mapped::block_mapped_kernel<256u, 1u, (gunrock::operators::advance_io_type_t)1, (gunrock::operators::advance_io_type_t)1, gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, int, int, gunrock::bfs::enactor_t<gunrock::bfs::problem_t<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::param_t<int>, gunrock::bfs::result_t<int> > >::loop(gunrock::gcuda::multi_context_t&)::{lambda(int const&, int const&, int const&, float const&)#1}>(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::enactor_t<gunrock::bfs::problem_t<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::param_t<int>, gunrock::bfs::result_t<int> > >::loop(gunrock::gcuda::multi_context_t&)::{lambda(int const&, int const&, int const&, float const&)#1}, int*, int*, unsigned long, int*) [clone .kd]",4,1,77,634667,634667,44642304,256,4608,0,16,0,32,64,0x0,0x7ffef86bf0c0,697536.0000000000,171.0399907675,47.6424786678,3.2619750092,4.3422317988,4.2500000000,0.0000000000,0.0000000000,94.0510746047,44.7500000000,0.0000000000,20.0000000000,0.0000000000,100.0000000000,0.0034449761,0.0048995215,0.0167437896,0.0000000000,0.0000000000,0.8120737944
74,"void rocprim::detail::block_reduce_kernel<false, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, thrust::hip_rocprim::transform_input_iterator_t<int, thrust::counting_iterator<unsigned long, thrust::use_default, thrust::use_default, thrust::use_default>, gunrock::operators::advance::compute_output_length<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0> >(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >&, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0>&, gunrock::gcuda::standard_context_t&, bool)::{lambda(unsigned long const&)#1}>, int*, int, thrust::plus<int> >(thrust::hip_rocprim::transform_input_iterator_t<int, thrust::counting_iterator<unsigned long, thrust::use_default, thrust::use_default, thrust::use_default>, gunrock::operators::advance::compute_output_length<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0> >(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >&, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0>&, gunrock::gcuda::standard_context_t&, bool)::{lambda(unsigned long const&)#1}>, unsigned long, int*, int, thrust::plus<int>) [clone .kd]",4,1,79,634667,634667,2421760,256,512,0,36,4,32,64,0x0,0x7ffef86befc0,37840.0000000000,122.2089587738,42.2527484144,4.2500000000,20.7402484144,7.7500000000,0.0000000000,0.0000000000,95.5390625000,0.1250000000,227148.0000000000,71.9398233349,1.3934236180,100.0000000000,30.3957532035,8.1823914331,0.1121940163,0.0000000000,0.0000000000,0.0861287398
75,"void rocprim::detail::block_reduce_kernel<false, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, int*, int*, int, thrust::plus<int> >(int*, unsigned long, int*, int, thrust::plus<int>) [clone .kd]",4,1,80,634667,634667,768,256,512,0,36,4,16,64,0x0,0x7ffef86bef40,12.0000000000,78.1666666667,27.0833333333,3.2500000000,12.5833333333,0.2500000000,0.0000000000,0.0000000000,35.8333333333,0.8125000000,42.6250000000,13.1243162616,0.0000000000,100.0000000000,16.8072112171,5.7434309115,0.8473684211,0.0000000000,0.0000000000,0.0442105263
76,"void rocprim::detail::block_reduce_kernel<true, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, int*, int*, int, thrust::plus<int> >(int*, unsigned long, int*, int, thrust::plus<int>) [clone .kd]",4,1,81,634667,634667,256,256,512,0,36,4,16,64,0x0,0x7ffef86bef80,4.0000000000,150.0000000000,50.7500000000,3.2500000000,0.5000000000,16.1141648825,0.0000000000,0.0000000000,93.5200953466,466836.6250000000,0.0000000000,18.7500000000,0.0000000000,100.0000000000,0.0637105647,0.0207890899,9.8539673064,0.1488834634,0.4648298361,25.9799688739
77,"void thrust::hip_rocprim::__parallel_for::kernel<256u, thrust::hip_rocprim::__uninitialized_fill::functor<thrust::device_ptr<int>, int>, unsigned long, 1u>(thrust::hip_rocprim::__uninitialized_fill::functor<thrust::device_ptr<int>, int>, unsigned long, unsigned long) [clone .kd]",4,0,56,634667,634667,256,256,0,0,4,4,16,64,0x0,0x7ffef86beb40,4.0000000000,11.2500000000,16.0000000000,2.2500000000,0.2500000000,2.5005276912,0.0000000000,0.0000000000,77.7063153156,185185.6250000000,0.0000000000,40.9090909091,0.0000000000,100.0000000000,0.0276291432,0.0093478601,0.7808622626,0.0000000000,0.0000000000,46.4434278923
78,"void gunrock::operators::advance::block_mapped::block_mapped_kernel<256u, 1u, (gunrock::operators::advance_io_type_t)1, (gunrock::operators::advance_io_type_t)1, gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, int, int, gunrock::bfs::enactor_t<gunrock::bfs::problem_t<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::param_t<int>, gunrock::bfs::result_t<int> > >::loop(gunrock::gcuda::multi_context_t&)::{lambda(int const&, int const&, int const&, float const&)#1}>(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::enactor_t<gunrock::bfs::problem_t<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::bfs::param_t<int>, gunrock::bfs::result_t<int> > >::loop(gunrock::gcuda::multi_context_t&)::{lambda(int const&, int const&, int const&, float const&)#1}, int*, int*, unsigned long, int*) [clone .kd]",4,1,83,634667,634667,38747136,256,4608,0,16,0,32,64,0x0,0x7ffef86bf0c0,605424.0000000000,150.5020531066,43.0466086577,3.1363738471,3.8908682180,4.2500000000,0.0000000000,0.0000000000,93.6304376310,36.7812500000,0.0000000000,20.0000000000,0.0000000000,100.0000000000,0.0033873554,0.0048175721,0.0093875879,0.0000000000,0.0000000000,0.4053731139
79,"void rocprim::detail::block_reduce_kernel<false, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, thrust::hip_rocprim::transform_input_iterator_t<int, thrust::counting_iterator<unsigned long, thrust::use_default, thrust::use_default, thrust::use_default>, gunrock::operators::advance::compute_output_length<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0> >(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >&, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0>&, gunrock::gcuda::standard_context_t&, bool)::{lambda(unsigned long const&)#1}>, int*, int, thrust::plus<int> >(thrust::hip_rocprim::transform_input_iterator_t<int, thrust::counting_iterator<unsigned long, thrust::use_default, thrust::use_default, thrust::use_default>, gunrock::operators::advance::compute_output_length<gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0> >(gunrock::graph::graph_t<(gunrock::memory::memory_space_t)0, int, int, float, gunrock::graph::graph_csr_t<(gunrock::memory::memory_space_t)0, int, int, float> >&, gunrock::frontier::frontier_t<int, int, (gunrock::frontier::frontier_kind_t)0, (gunrock::frontier::frontier_view_t)0>&, gunrock::gcuda::standard_context_t&, bool)::{lambda(unsigned long const&)#1}>, unsigned long, int*, int, thrust::plus<int>) [clone .kd]",4,1,85,634667,634667,1772288,256,512,0,36,4,32,64,0x0,0x7ffef86befc0,27692.0000000000,123.4071211902,42.2507944533,4.2500000000,20.9392243247,7.7500000000,0.0000000000,0.0000000000,95.5390625000,2.1875000000,176994.0312500000,71.2920030532,1.0840078445,100.0000000000,49.4501031139,14.0177131755,0.0677952714,0.0000000000,0.0000000000,0.0500236954
80,"void rocprim::detail::block_reduce_kernel<false, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, int*, int*, int, thrust::plus<int> >(int*, unsigned long, int*, int, thrust::plus<int>) [clone .kd]",4,1,86,634667,634667,512,256,512,0,36,4,16,64,0x0,0x7ffef86bef40,8.0000000000,102.8750000000,33.0000000000,3.2500000000,13.8750000000,0.2500000000,0.0000000000,0.0000000000,35.8333333333,0.3750000000,32.8750000000,13.3317954807,0.0000000000,100.0000000000,16.1553874271,5.4886142645,1.1242398378,0.0000000000,0.0000000000,0.0560119492
81,"void rocprim::detail::block_reduce_kernel<true, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, int*, int*, int, thrust::plus<int> >(int*, unsigned long, int*, int, thrust::plus<int>) [clone .kd]",4,1,87,634667,634667,256,256,512,0,36,4,16,64,0x0,0x7ffef86bef80,4.0000000000,150.0000000000,50.7500000000,3.2500000000,0.5000000000,14.9216491283,0.0000000000,0.0000000000,92.8635599062,368240.0625000000,0.0000000000,23.9766081871,0.0000000000,100.0000000000,0.0553670298,0.0193486932,15.1237874247,0.3755239416,0.6802918633,36.6451160246
82,"void thrust::hip_rocprim::__parallel_for::kernel<256u, thrust::hip_rocprim::__uninitialized_fill::functor<thrust::device_ptr<int>, int>, unsigned long, 1u>(thrust::hip_rocprim::__uninitialized_fill::functor<thrust::device_ptr<int>, int>, unsigned long, unsigned long) [clone .kd]",4,0,58,634667,634667,256,256,0,0,4,4,16,64,0x0,0x7ffef86beb40,4.0000000000,11.2500000000,16.0000000000,2.2500000000,0.2500000000,2.5007285595,0.0000000000,0.0000000000,77.0980085839,135470.3125000000,0.0000000000,40.0000000000,0.0000000000,100.0000000000,0.0513368984,0.0173689840,0.9258696972,0.0000000000,0.0000000000,44.4101891212
